Groups:
Filter:Filter_0_inst|Filter_bits[11..0] =, Filter:Filter_0_inst|Filter_bits[11], Filter:Filter_0_inst|Filter_bits[10], Filter:Filter_0_inst|Filter_bits[9], Filter:Filter_0_inst|Filter_bits[8], Filter:Filter_0_inst|Filter_bits[7], Filter:Filter_0_inst|Filter_bits[6], Filter:Filter_0_inst|Filter_bits[5], Filter:Filter_0_inst|Filter_bits[4], Filter:Filter_0_inst|Filter_bits[3], Filter:Filter_0_inst|Filter_bits[2], Filter:Filter_0_inst|Filter_bits[1], Filter:Filter_0_inst|Filter_bits[0],  signed decimal

Data:
time unit: s, Filter:Filter_0_inst|Filter_bits[11..0], Filter:Filter_0_inst|Filter_bits[11], Filter:Filter_0_inst|Filter_bits[10], Filter:Filter_0_inst|Filter_bits[9], Filter:Filter_0_inst|Filter_bits[8], Filter:Filter_0_inst|Filter_bits[7], Filter:Filter_0_inst|Filter_bits[6], Filter:Filter_0_inst|Filter_bits[5], Filter:Filter_0_inst|Filter_bits[4], Filter:Filter_0_inst|Filter_bits[3], Filter:Filter_0_inst|Filter_bits[2], Filter:Filter_0_inst|Filter_bits[1], Filter:Filter_0_inst|Filter_bits[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, 
13343, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13344, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13345, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13346, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13347, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13348, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13349, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13350, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13351, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13352, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13353, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13354, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13355, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13358, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13359, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13360, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13363, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13364, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13365, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13366, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13367, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13368, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13369, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13370, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13371, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13372, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13373, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13374, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13375, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13376, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13377, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13378, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13379, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13380, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13381, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13382, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13384, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13385, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13386, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13387, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13388, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13389, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13390, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13392, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13393, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13394, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13395, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13396, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13397, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13398, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13399, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13400, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13401, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13402, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13403, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13404, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13405, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13406, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13407, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13408, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13409, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13410, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13411, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13413, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13414, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13415, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13416, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13417, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13418, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13419, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13421, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13422, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13423, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13424, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13425, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13426, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13427, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13428, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13429, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13430, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13431, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13432, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13433, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13434, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13435, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13436, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13437, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13438, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13439, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13441, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13442, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13443, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13444, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13447, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13448, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13449, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13450, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13451, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13452, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13453, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13454, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13455, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13456, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13457, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13458, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13459, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13460, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13461, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13462, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13463, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13464, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13466, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13467, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13468, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13469, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13470, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13471, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13472, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13474, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13475, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13476, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13477, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13478, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13479, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13480, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13481, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13482, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13483, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13484, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13485, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13486, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13487, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13488, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13489, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13490, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13491, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13492, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13493, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13495, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13496, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13497, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13498, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13499, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13500, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13501, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13503, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13504, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13505, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13506, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13507, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13508, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13509, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13510, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13511, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13512, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13513, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13514, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13515, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13516, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13517, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13518, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13519, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13520, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13521, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13522, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13523, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13524, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13525, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13526, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13527, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13528, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13529, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13530, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13531, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13532, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13533, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13534, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13535, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13536, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13537, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13538, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13539, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13540, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13541, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13542, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13543, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13544, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13545, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13546, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13547, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13548, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13549, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13550, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13551, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13552, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13553, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13554, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
13555, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
13556, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13557, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13558, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13559, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13560, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13561, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13562, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13563, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13564, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13565, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13566, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13567, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13568, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
13569, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
13570, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
13571, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13572, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13573, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13574, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13575, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13576, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13577, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13578, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13579, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13580, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13581, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13582, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13583, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
13584, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13585, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13586, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13587, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13589, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13590, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13591, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13592, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13593, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13594, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13595, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13596, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13597, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
13598, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13599, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13600, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13601, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13602, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13603, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
13604, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13605, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13607, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13608, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13609, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13610, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
13611, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
13612, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
13613, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13614, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13615, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13616, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13617, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13618, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13619, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13620, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13621, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13622, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13623, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13624, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13625, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13626, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
13627, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
13628, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
13629, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
13630, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
13631, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
13632, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
13633, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
13634, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13635, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13636, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13637, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13638, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13639, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
13640, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13641, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
13642, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
13643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
13644, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
13645, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
